size,frequency
1,12941
2,1901
3,934
4,531
5,452
6,297
7,233
8,169
9,146
10,115
11,94
12,93
13,73
14,83
15,52
16,65
17,48
18,41
19,37
20,33
21,38
22,33
23,21
24,19
25,32
26,23
27,20
28,18
29,21
30,11
31,14
32,13
33,12
34,19
35,10
36,10
37,7
38,9
39,7
40,12
41,7
42,7
43,6
44,7
45,7
46,11
47,5
48,9
49,3
50,3
51,4
52,4
53,7
54,1
55,5
56,2
57,5
58,3
59,2
60,5
61,2
62,7
63,2
64,1
65,1
66,2
67,2
68,1
71,1
72,3
73,3
76,2
78,1
79,3
80,1
81,4
82,1
83,1
84,2
88,2
90,1
92,3
93,2
94,1
96,1
97,2
98,1
100,1
101,2
102,2
105,1
107,1
108,2
110,1
112,1
113,1
114,2
115,1
118,1
119,1
123,1
130,1
135,1
138,1
149,1
159,1
171,1
174,1
175,1
178,1
228,1
261,1
