size,frequency
1,7044
2,1215
3,596
4,334
5,242
6,159
7,127
8,113
9,77
10,79
11,54
12,43
13,45
14,47
15,40
16,28
17,26
18,28
19,16
20,26
21,15
22,13
23,12
24,13
25,14
26,13
27,11
28,8
29,10
30,8
31,9
32,7
33,12
34,9
35,5
36,6
37,5
38,3
39,7
40,1
41,5
42,7
43,5
44,3
45,5
46,1
47,4
48,2
49,5
50,1
51,6
52,2
53,5
54,1
55,2
56,3
59,3
61,2
63,1
64,1
66,2
67,2
68,2
69,3
70,1
72,1
73,1
74,1
77,1
79,2
81,1
83,2
85,1
87,1
88,2
89,1
90,1
98,1
99,1
105,2
110,1
115,1
119,1
122,1
128,2
131,1
144,1
197,1
198,1
235,1
261,1
