size,frequency
1,13083
2,1866
3,912
4,562
5,369
6,278
7,223
8,197
9,130
10,108
11,87
12,89
13,74
14,70
15,62
16,56
17,42
18,47
19,19
20,26
21,20
22,26
23,25
24,35
25,30
26,21
27,20
28,22
29,15
30,12
31,14
32,12
33,15
34,11
35,20
36,13
37,11
38,15
39,6
40,9
41,12
42,7
43,13
44,9
45,7
46,5
47,8
48,3
49,10
50,8
51,5
52,4
53,2
54,3
55,6
56,5
57,7
58,2
60,2
62,2
63,5
64,5
65,4
66,2
67,5
68,5
69,3
70,5
72,3
73,2
74,2
75,3
76,1
78,2
79,1
81,7
83,1
84,1
85,2
86,2
88,3
89,1
90,3
91,1
92,1
95,1
96,1
97,2
98,1
99,2
101,2
106,1
107,1
109,1
111,2
113,2
115,1
116,1
119,1
124,1
131,1
133,1
134,1
137,1
144,1
167,1
179,1
185,1
197,1
259,1
