size,frequency
1,3845
2,671
3,322
4,193
5,150
6,90
7,80
8,58
9,37
10,38
11,47
12,36
13,25
14,18
15,22
16,26
17,29
18,17
19,26
20,20
21,12
22,3
23,10
24,6
25,13
26,7
27,13
28,6
29,8
30,10
31,7
32,11
33,3
34,2
35,4
36,6
37,8
38,2
39,8
40,2
41,7
42,2
43,6
44,7
45,4
46,3
47,2
49,6
50,2
52,1
53,4
54,4
56,2
57,6
58,1
59,1
60,3
61,2
62,3
63,1
64,3
65,3
66,2
67,4
68,2
69,2
71,3
72,1
73,1
75,2
76,3
77,3
78,1
79,3
80,1
81,1
82,4
83,3
84,3
85,1
88,1
90,1
91,3
92,2
93,1
94,1
99,1
101,1
102,1
103,2
104,2
105,2
107,1
108,3
109,1
110,3
111,1
114,1
115,1
116,1
118,3
120,1
121,1
122,2
124,1
125,1
126,1
128,1
129,1
131,1
133,1
134,1
135,2
140,3
150,1
152,1
155,1
157,2
159,1
168,1
181,1
186,1
187,1
197,1
198,1
216,1
220,1
233,1
235,1
276,1
314,1
322,1
389,1
459,1
511,1
995,1
