size,frequency
1,5098
2,1022
3,466
4,281
5,182
6,153
7,110
8,98
9,66
10,63
11,47
12,48
13,51
14,29
15,28
16,21
17,23
18,17
19,18
20,13
21,17
22,18
23,14
24,17
25,15
26,8
27,7
28,6
29,13
30,11
31,8
32,7
33,9
34,6
35,4
36,9
37,3
38,2
39,8
40,6
41,7
42,3
43,5
44,3
45,6
46,4
47,3
48,8
49,4
50,3
51,5
52,4
53,3
54,2
55,3
56,3
57,2
58,2
59,2
60,3
61,3
62,2
64,2
65,2
66,2
69,1
70,1
72,2
73,1
75,1
76,1
77,2
79,2
81,1
82,1
84,3
85,1
89,1
90,1
91,1
92,1
93,2
97,1
99,2
100,2
101,1
105,1
106,2
107,1
108,2
110,1
113,2
123,1
148,1
151,1
155,1
167,1
169,1
173,1
180,1
206,1
230,1
288,1
317,1
382,1
401,1
