size,frequency
1,13015
2,1899
3,884
4,534
5,361
6,267
7,233
8,176
9,152
10,126
11,91
12,85
13,76
14,51
15,70
16,67
17,53
18,36
19,39
20,44
21,37
22,34
23,28
24,22
25,20
26,26
27,20
28,13
29,12
30,15
31,16
32,12
33,15
34,15
35,16
36,15
37,18
38,10
39,10
40,14
41,9
42,11
43,6
44,7
45,6
46,8
47,10
48,2
49,10
50,3
51,4
52,2
53,4
54,8
55,5
56,4
57,3
58,5
59,8
60,8
61,4
62,3
63,6
64,5
65,6
66,2
67,3
68,3
70,3
71,2
72,5
74,2
75,1
77,2
82,3
83,4
84,4
86,2
87,1
88,5
89,1
90,1
91,2
92,2
93,1
94,1
96,1
99,3
101,1
102,4
104,1
106,1
107,1
108,1
109,3
111,1
114,1
116,1
118,1
119,1
120,1
125,1
126,1
127,1
131,2
135,3
142,2
144,1
146,1
149,1
152,1
159,1
164,2
165,1
185,1
197,1
207,1
214,1
227,1
260,1
262,1
336,1
