size,frequency
1,5111
2,770
3,354
4,197
5,145
6,110
7,99
8,69
9,57
10,52
11,38
12,32
13,35
14,19
15,28
16,32
17,14
18,10
19,17
20,12
21,24
22,11
23,14
24,10
25,4
26,8
27,9
28,8
29,6
30,7
31,4
32,13
33,8
34,4
35,5
36,10
37,5
38,2
39,3
40,3
41,4
42,3
43,7
44,1
45,1
46,2
47,2
48,2
49,2
50,3
52,2
53,3
54,5
58,2
59,3
60,4
62,3
64,2
66,2
67,3
68,1
69,1
71,2
72,1
73,1
74,1
75,1
76,1
77,4
78,1
79,1
81,3
83,1
84,2
85,1
86,1
87,2
88,1
90,1
93,1
95,1
97,1
99,2
100,1
123,1
125,1
140,1
144,1
156,1
164,1
188,1
198,1
233,1
331,1
427,1
