size,frequency
1,3893
2,643
3,332
4,201
5,116
6,89
7,75
8,51
9,62
10,44
11,29
12,27
13,31
14,25
15,23
16,15
17,16
18,22
19,14
20,16
21,16
22,10
23,14
24,9
25,10
26,11
27,5
28,6
29,4
30,7
31,10
32,2
33,7
34,3
35,6
36,6
37,6
38,5
39,7
40,1
41,4
42,4
43,2
44,7
45,2
46,6
47,4
48,5
49,6
51,2
52,6
53,3
54,2
55,2
57,2
58,3
59,2
61,4
62,3
63,1
64,4
65,3
66,3
67,4
68,2
69,1
71,4
72,2
73,3
74,1
75,4
76,1
77,1
78,1
79,1
80,2
81,2
82,2
84,2
85,1
87,3
88,1
89,1
91,1
92,1
93,3
94,1
95,1
97,1
98,1
99,1
100,2
101,3
102,2
103,1
104,2
106,1
108,1
112,1
117,1
121,1
128,1
129,1
131,1
132,1
133,1
135,1
138,1
139,1
140,1
145,4
146,2
149,1
158,1
160,2
161,2
171,1
174,2
175,1
176,1
185,1
187,1
197,2
199,1
203,2
205,2
217,1
222,1
223,1
231,1
234,1
275,1
277,1
288,1
289,1
302,1
310,1
343,1
346,1
360,1
374,1
413,1
448,1
495,2
533,1
540,1
562,1
566,1
595,1
625,1
689,1
789,1
884,1
978,1
