size,frequency
1,3321
2,616
3,291
4,182
5,111
6,87
7,81
8,60
9,60
10,39
11,33
12,26
13,32
14,25
15,20
16,12
17,20
18,8
19,11
20,13
21,8
22,4
23,10
24,7
25,18
26,6
27,3
28,9
29,8
30,4
31,5
32,3
33,6
34,7
35,6
36,6
37,5
38,5
39,2
40,3
41,3
42,5
43,1
44,1
45,5
46,3
47,2
49,3
50,3
52,4
53,3
54,3
56,1
60,1
61,3
63,2
64,2
66,1
67,4
69,1
70,1
71,2
73,1
74,1
78,1
80,1
83,2
84,1
87,1
89,1
91,1
92,3
93,1
94,3
98,2
101,2
103,1
104,2
106,1
112,1
114,1
123,1
124,1
126,2
127,1
128,1
133,1
138,1
140,1
147,1
180,1
198,1
204,1
217,1
250,1
255,1
307,1
327,1
358,1
