size,frequency
1,2676
2,498
3,254
4,149
5,124
6,56
7,61
8,61
9,29
10,29
11,30
12,20
13,25
14,23
15,28
16,19
17,14
18,18
19,14
20,15
21,11
22,7
23,8
24,10
25,9
26,8
27,7
28,8
29,8
30,8
31,8
32,4
33,4
34,5
35,3
36,6
37,3
38,9
39,1
40,3
41,2
42,8
43,4
44,4
45,5
46,2
47,4
48,3
49,5
50,4
51,1
52,1
53,2
54,2
55,3
56,3
58,1
59,3
60,1
61,1
62,1
63,3
65,4
66,2
68,1
69,1
70,2
71,1
73,1
74,1
75,2
76,1
77,1
80,3
81,2
82,1
84,1
86,2
90,2
91,1
92,1
93,2
94,1
95,4
96,2
97,1
98,2
99,1
101,1
102,1
103,1
105,1
107,1
108,1
111,1
113,1
114,2
117,1
120,1
122,1
123,1
124,2
125,1
126,2
127,1
128,1
129,1
130,1
133,1
134,1
135,2
140,2
143,1
147,1
150,1
155,1
156,2
159,1
161,1
163,2
167,1
168,1
169,1
170,2
174,1
177,1
178,1
181,1
187,1
188,1
189,1
196,1
201,1
206,1
207,1
212,1
213,1
219,1
224,1
231,1
235,2
238,1
241,1
247,2
248,1
254,1
256,2
259,1
261,1
266,1
267,1
272,1
290,1
293,1
300,1
312,1
315,1
319,1
325,1
332,1
342,1
346,1
348,1
352,1
374,1
382,1
413,1
440,1
466,1
503,1
546,1
578,1
600,1
611,1
628,1
650,1
677,1
680,1
829,1
1055,1
1153,1
1386,1
1422,1
