size,frequency
1,2598
2,499
3,213
4,124
5,99
6,60
7,52
8,49
9,39
10,27
11,20
12,25
13,20
14,15
15,13
16,18
17,18
18,10
19,10
20,15
21,11
22,16
23,13
24,5
25,7
26,5
27,2
28,8
29,6
30,3
31,4
32,3
33,4
34,4
35,7
36,7
37,8
38,7
39,5
40,2
41,2
42,4
43,5
44,2
45,3
46,2
47,3
48,5
49,3
50,3
51,1
52,3
53,1
54,2
55,3
57,1
58,3
59,1
60,1
61,2
63,4
64,3
66,4
67,2
68,1
69,4
70,1
71,1
72,1
73,2
74,1
75,1
76,1
77,2
80,1
83,1
84,1
85,1
86,1
90,1
93,1
95,1
99,1
100,1
102,2
103,3
104,1
106,1
109,1
111,3
112,1
113,1
114,2
115,1
117,1
118,1
120,1
130,1
131,1
132,1
134,1
135,1
136,2
137,1
140,1
144,1
147,1
149,1
151,1
152,2
156,1
172,1
173,2
175,1
200,2
206,1
218,1
229,1
243,1
249,1
254,1
264,1
290,1
307,1
330,1
342,1
351,1
357,1
366,1
419,1
486,1
