size,frequency
1,12286
2,1818
3,938
4,528
5,401
6,301
7,203
8,193
9,168
10,133
11,98
12,98
13,78
14,65
15,68
16,59
17,62
18,59
19,59
20,34
21,32
22,43
23,32
24,35
25,40
26,17
27,32
28,30
29,22
30,22
31,36
32,20
33,18
34,27
35,13
36,19
37,15
38,14
39,15
40,12
41,13
42,17
43,15
44,10
45,15
46,15
47,13
48,3
49,10
50,8
51,8
52,8
53,9
54,5
55,11
56,10
57,4
58,7
59,8
60,6
61,5
62,9
63,6
64,8
65,5
66,9
67,4
68,6
69,6
70,2
71,6
72,5
73,3
74,4
75,9
76,2
77,6
78,2
79,3
80,5
81,8
82,3
83,5
84,2
85,6
86,4
87,7
88,7
89,5
90,6
91,2
92,2
93,6
94,1
95,1
96,7
97,9
98,3
99,5
100,7
101,3
102,2
103,3
104,5
105,5
106,3
107,1
108,3
109,1
110,3
111,1
112,2
113,2
114,3
115,2
116,2
117,3
118,1
119,3
120,4
121,3
122,3
123,4
124,1
125,2
126,3
127,2
128,3
129,2
130,2
131,2
132,1
134,1
135,2
136,2
137,4
138,2
140,2
141,3
143,3
145,1
147,1
148,5
149,2
150,2
151,1
153,4
154,4
156,1
157,2
158,1
159,2
160,2
162,1
163,3
164,2
165,3
167,2
168,1
170,3
172,2
174,1
175,3
177,2
178,3
179,1
180,1
182,2
183,1
184,1
186,2
187,1
188,2
191,1
192,1
195,1
196,3
197,1
198,3
199,2
200,3
202,2
203,1
205,4
209,2
211,2
212,1
213,1
216,2
220,1
223,2
225,1
227,1
228,2
229,1
231,2
233,2
235,2
237,1
238,1
241,2
242,1
244,3
245,2
246,1
248,2
249,1
250,1
251,1
253,1
259,1
265,2
266,1
271,1
275,1
276,1
277,2
279,2
282,1
283,2
284,1
288,1
290,1
291,1
294,1
297,2
302,1
303,1
305,1
309,1
312,2
315,1
319,1
327,2
330,2
331,2
333,1
334,1
338,1
339,1
340,1
347,1
357,1
358,1
361,1
366,1
367,1
380,1
381,2
382,1
383,1
386,1
391,1
403,1
404,2
419,1
420,1
428,1
435,1
437,1
442,1
444,1
453,1
456,1
466,1
469,1
476,1
480,2
489,1
492,1
509,1
513,1
515,1
518,1
523,1
533,1
536,1
547,1
553,1
564,1
569,1
577,1
588,1
605,1
613,1
620,1
658,1
686,1
693,1
730,1
742,1
745,1
757,1
762,1
873,1
876,1
976,1
994,1
1013,1
1189,1
1200,1
1271,1
1312,1
1322,1
1463,1
1769,1
