size,frequency
1,3211
2,567
3,266
4,166
5,102
6,92
7,79
8,58
9,37
10,32
11,35
12,33
13,33
14,16
15,24
16,20
17,20
18,18
19,13
20,20
21,13
22,5
23,7
24,19
25,11
26,7
27,10
28,12
29,7
30,14
31,7
32,13
33,3
34,7
35,1
36,7
37,7
38,8
39,2
40,4
41,6
42,3
43,6
44,3
45,3
46,5
47,1
48,2
49,3
50,5
52,2
53,1
54,4
55,3
56,3
57,1
59,2
60,2
62,3
63,4
64,2
65,3
66,3
67,1
69,2
71,2
72,2
73,3
74,2
75,3
76,1
77,1
79,1
80,2
82,2
83,1
85,3
86,1
88,3
90,3
92,2
93,1
94,4
95,2
96,1
97,3
99,3
100,2
102,1
104,1
105,2
106,1
107,1
108,2
109,3
114,1
117,1
119,1
122,2
125,1
126,1
127,1
128,1
131,3
132,1
135,1
137,2
140,1
142,1
145,2
147,2
148,1
149,2
152,1
153,1
154,1
155,1
159,1
165,1
166,2
167,1
169,1
178,1
179,1
184,2
185,1
187,1
188,1
193,1
194,1
196,1
202,1
203,1
207,2
209,1
216,1
217,1
222,1
223,1
231,1
234,1
236,1
237,1
239,2
240,2
242,1
246,1
247,1
261,1
269,1
274,1
275,1
285,2
292,1
293,1
294,1
298,1
299,1
303,1
313,1
324,1
330,1
338,1
341,1
344,1
351,1
358,1
360,1
369,1
376,1
378,1
380,1
408,1
410,1
412,1
417,1
420,1
428,1
430,1
436,1
439,1
459,1
460,1
477,1
533,1
573,1
603,1
611,1
653,1
659,1
678,2
686,1
732,1
752,2
812,1
823,1
845,1
858,1
873,1
1037,1
1135,1
1154,1
1159,1
1171,1
1226,1
1395,1
1538,1
1569,1
1729,1
1786,1
2253,1
2500,4
