size,frequency
1,1148
2,196
3,101
4,53
5,48
6,41
7,23
8,21
9,15
10,9
11,9
12,10
13,8
14,7
15,9
16,7
17,8
18,6
19,3
20,6
21,8
22,7
23,9
24,3
25,5
26,4
28,1
29,3
31,4
32,1
34,1
37,1
38,1
39,1
40,2
41,2
43,1
46,4
47,1
48,2
49,2
50,1
51,1
52,1
53,2
54,2
56,1
58,1
60,1
61,1
65,1
66,2
67,1
68,1
69,2
70,1
71,2
72,1
73,1
74,1
75,1
79,1
80,1
81,2
82,1
85,2
88,3
89,1
90,1
91,1
92,2
94,1
99,1
113,1
114,1
116,1
117,1
118,1
121,1
123,1
126,1
127,2
128,1
134,2
144,1
145,1
158,1
167,1
170,1
173,1
175,1
183,1
210,1
228,1
238,1
240,1
247,1
287,1
291,1
327,1
339,1
389,1
521,1
611,1
650,1
674,1
728,1
860,1
891,1
920,1
1108,1
1133,1
1137,1
1333,1
1336,1
1464,1
1479,1
1794,1
2500,1
