size,frequency
1,1624
2,356
3,181
4,88
5,71
6,52
7,36
8,35
9,27
10,16
11,8
12,13
13,15
14,14
15,13
16,7
17,16
18,10
19,9
20,10
21,12
22,6
23,5
24,4
25,5
26,10
27,3
28,2
29,8
30,5
31,6
32,6
33,3
34,3
35,2
36,4
37,1
38,1
39,2
41,2
42,1
43,6
44,2
46,2
47,1
49,1
50,1
51,2
53,2
54,2
55,2
56,5
58,3
59,2
60,1
61,1
62,2
63,1
65,2
67,1
69,1
70,1
72,1
73,1
74,1
75,1
76,2
77,1
78,1
79,3
80,1
82,2
83,1
84,1
85,1
87,1
88,1
89,1
92,1
93,1
94,1
97,1
102,1
113,1
119,1
124,1
128,1
130,1
131,1
133,1
140,1
145,1
148,1
149,1
158,1
162,1
165,1
167,1
173,1
175,1
176,1
218,1
222,1
226,1
232,1
241,1
260,1
269,1
286,1
318,1
383,1
605,1
