size,frequency
1,1056
2,239
3,120
4,57
5,44
6,42
7,22
8,25
9,14
10,12
11,9
12,10
13,10
14,5
15,9
16,3
17,9
18,6
19,5
20,6
21,4
22,3
23,4
24,1
25,9
26,4
27,3
28,1
29,4
30,1
31,4
32,1
33,3
34,3
35,4
36,2
37,2
38,1
39,1
40,2
41,2
42,2
43,3
44,1
46,1
48,2
49,3
50,1
51,1
54,5
58,4
59,1
60,3
61,1
62,2
65,1
66,2
67,1
68,1
71,2
72,1
75,1
78,1
79,1
80,2
83,1
85,1
86,1
93,1
98,1
102,1
104,2
107,1
108,1
111,2
113,1
114,1
116,1
119,2
120,1
123,1
124,2
125,1
126,1
127,1
135,1
140,1
143,1
150,2
151,1
159,1
166,1
170,1
171,1
177,1
180,1
187,1
192,1
196,1
229,1
231,1
234,1
247,1
259,1
292,1
304,1
305,1
315,1
320,1
323,1
326,1
348,1
364,1
402,1
432,1
457,1
499,2
519,1
532,1
558,1
582,1
702,1
728,1
785,1
788,1
1096,1
1342,1
1494,1
1509,1
1614,1
2412,1
2500,4
