size,frequency
1,11368
2,1626
3,834
4,479
5,354
6,269
7,196
8,125
9,145
10,102
11,98
12,86
13,61
14,61
15,69
16,54
17,51
18,50
19,38
20,38
21,31
22,33
23,25
24,25
25,33
26,19
27,18
28,25
29,24
30,16
31,25
32,12
33,15
34,22
35,14
36,11
37,19
38,19
39,14
40,8
41,15
42,11
43,9
44,8
45,11
46,13
47,10
48,7
49,8
50,7
51,7
52,10
53,7
54,5
55,9
56,8
57,7
58,2
59,3
60,8
61,7
62,5
63,4
64,4
65,6
66,3
67,4
68,4
69,2
70,8
71,2
72,3
73,2
74,2
75,5
76,2
77,5
79,4
80,4
81,3
82,5
83,4
84,1
85,2
86,5
87,1
88,1
90,3
91,4
92,3
93,4
95,3
96,1
97,1
99,6
100,1
103,1
104,1
105,2
106,3
107,2
110,2
111,2
112,2
113,1
117,1
119,2
120,1
121,2
122,3
124,1
125,2
126,1
127,1
128,1
129,2
130,1
132,1
133,2
134,2
135,1
136,1
137,1
138,1
140,1
141,2
146,2
147,2
148,1
149,1
152,2
157,2
159,2
160,1
164,1
167,1
171,1
172,1
174,1
179,1
183,2
188,1
191,1
192,2
194,1
196,1
201,1
214,1
216,1
220,1
221,1
222,1
224,1
226,1
228,1
231,1
237,1
240,1
246,1
247,2
250,1
276,1
278,1
289,1
299,1
301,1
324,1
329,1
337,1
340,1
352,1
354,1
365,1
382,1
398,1
400,1
407,1
408,1
445,1
