size,frequency
1,5132
2,708
3,389
4,213
5,187
6,106
7,84
8,63
9,51
10,46
11,31
12,29
13,33
14,37
15,25
16,19
17,12
18,17
19,7
20,13
21,15
22,10
23,14
24,11
25,11
26,10
27,8
28,8
29,8
30,12
31,6
32,4
33,3
34,7
35,4
36,4
37,4
38,2
39,2
40,8
41,3
42,7
43,4
44,1
45,1
46,4
47,2
48,1
49,4
50,2
51,3
52,3
53,1
54,2
55,6
56,1
57,4
58,1
59,4
61,1
62,1
64,3
66,1
67,1
69,1
70,2
71,1
72,1
73,1
74,1
76,1
77,1
78,3
79,1
80,1
81,2
83,1
84,1
87,1
89,1
97,1
99,1
101,1
102,1
104,1
105,1
106,1
108,1
112,1
113,1
120,1
121,1
122,1
124,2
127,1
138,1
154,1
162,1
236,1
243,1
251,1
252,1
268,1
327,1
