size,frequency
1,5190
2,902
3,418
4,261
5,180
6,154
7,117
8,83
9,60
10,53
11,54
12,51
13,45
14,22
15,28
16,29
17,27
18,28
19,10
20,17
21,16
22,25
23,13
24,21
25,17
26,21
27,12
28,12
29,4
30,7
31,7
32,8
33,4
34,7
35,11
36,13
37,7
38,9
39,5
40,5
41,7
42,4
43,4
44,7
45,5
46,5
47,2
48,4
49,5
50,2
51,1
52,3
53,8
54,4
55,4
56,1
57,2
58,2
59,1
60,4
61,1
62,3
63,2
64,4
65,2
67,3
68,3
69,2
71,3
72,3
73,4
74,1
75,2
76,4
77,1
78,2
79,1
80,2
83,1
84,3
85,3
86,2
87,1
88,1
89,4
90,1
92,2
93,2
94,1
95,3
97,1
98,1
99,1
100,1
102,1
105,1
106,3
109,1
113,1
114,1
116,1
117,1
121,4
124,1
130,1
134,2
137,1
141,1
150,2
154,2
157,1
160,2
162,1
165,1
167,1
177,1
189,1
190,2
191,1
193,1
196,1
201,1
203,1
206,2
215,1
216,1
219,1
223,1
229,1
231,1
238,1
249,1
250,1
262,1
264,1
273,1
313,1
325,1
330,1
351,1
367,1
501,1
532,1
581,1
