size,frequency
1,3270
2,542
3,262
4,144
5,110
6,94
7,74
8,59
9,53
10,36
11,34
12,16
13,24
14,13
15,16
16,16
17,15
18,10
19,10
20,15
21,7
22,10
23,12
24,13
25,8
26,8
27,11
28,5
29,10
30,11
31,2
32,9
33,5
34,2
35,7
36,6
37,6
38,2
39,3
40,4
41,1
42,3
43,2
44,4
45,6
47,1
48,2
49,5
50,2
51,3
52,3
53,3
54,4
55,5
56,3
58,3
59,2
60,1
61,1
62,2
63,1
64,1
65,2
66,2
67,2
68,2
69,4
70,1
71,1
73,2
74,1
75,1
76,1
77,2
78,2
80,2
82,1
83,5
84,2
85,1
86,1
87,2
88,1
90,1
91,3
100,1
101,1
104,1
105,1
106,1
107,2
108,1
114,1
115,1
120,1
138,2
139,1
140,1
141,1
153,1
159,2
165,2
166,1
169,1
170,1
175,1
179,1
180,1
181,1
184,1
185,1
186,1
188,1
196,1
207,1
212,1
226,1
231,2
257,1
274,1
278,1
282,1
316,1
331,1
382,1
392,1
467,1
653,1
