size,frequency
1,4886
2,930
3,438
4,258
5,171
6,125
7,97
8,94
9,59
10,70
11,51
12,48
13,45
14,40
15,30
16,40
17,22
18,27
19,24
20,21
21,20
22,18
23,12
24,19
25,16
26,14
27,26
28,15
29,6
30,11
31,9
32,17
33,12
34,14
35,14
36,5
37,12
38,6
39,8
40,7
41,13
42,2
43,9
44,8
45,5
46,6
47,5
48,5
49,11
50,6
51,1
52,6
53,4
54,3
55,5
56,3
57,5
58,4
59,1
60,4
61,6
62,2
63,3
64,4
65,4
66,6
67,5
68,3
69,3
70,4
71,4
72,3
73,1
74,1
75,5
76,3
77,3
78,3
79,5
80,2
81,2
82,2
83,2
84,3
86,1
87,2
88,5
89,2
90,4
91,3
92,3
93,3
94,3
95,4
96,3
97,5
98,2
99,4
100,1
101,1
102,2
104,1
106,1
108,1
109,2
110,1
111,2
113,4
114,2
115,2
116,2
117,1
118,4
119,2
120,3
121,2
122,1
123,3
124,3
126,1
128,1
129,1
130,2
131,3
132,2
133,2
140,1
144,1
145,2
147,4
149,2
151,1
152,3
155,2
156,2
157,2
159,1
160,1
161,1
162,1
164,1
165,1
167,1
169,1
170,1
173,2
177,1
179,1
181,1
183,1
184,3
188,2
193,2
196,1
197,1
199,2
202,1
203,2
204,1
209,1
210,1
214,1
216,2
217,1
220,1
225,1
235,1
236,1
242,1
245,1
248,2
250,1
251,1
252,2
254,1
257,1
260,1
269,1
273,1
279,2
280,1
281,1
286,1
289,1
293,1
295,1
296,2
306,1
310,1
311,1
312,1
315,1
319,1
324,1
325,1
327,1
331,1
333,1
339,2
344,1
355,1
361,1
364,1
376,1
385,1
390,1
393,1
399,2
410,1
432,1
447,1
458,1
465,1
480,1
506,1
530,1
532,1
545,1
555,1
564,1
581,1
596,1
605,1
664,1
679,1
691,1
722,1
740,1
769,1
788,1
808,1
845,1
967,1
999,1
1020,1
1141,1
1191,1
1203,1
1208,1
1383,1
1594,1
1602,1
1923,1
