size,frequency
1,12933
2,1910
3,929
4,571
5,358
6,258
7,256
8,164
9,157
10,112
11,102
12,72
13,78
14,69
15,50
16,55
17,39
18,44
19,32
20,32
21,34
22,31
23,32
24,27
25,34
26,26
27,20
28,24
29,16
30,12
31,14
32,18
33,14
34,11
35,15
36,21
37,19
38,13
39,11
40,11
41,7
42,9
43,13
44,3
45,11
46,9
47,6
48,7
49,4
50,6
51,4
52,3
53,9
54,4
55,4
56,4
57,6
58,2
59,6
60,6
61,5
62,6
63,1
64,3
65,2
66,6
67,5
68,5
70,3
71,1
72,3
73,1
74,1
75,6
76,4
77,1
78,3
80,2
81,3
82,1
84,3
85,4
87,1
88,1
89,1
90,1
91,3
92,3
93,1
95,1
97,2
98,1
99,1
100,1
101,3
102,2
103,2
110,1
111,2
112,2
113,3
119,1
120,1
121,1
124,1
125,1
126,1
127,1
128,2
139,1
140,2
141,2
144,1
150,1
152,1
153,2
155,1
179,1
185,1
201,1
270,1
