size,frequency
1,5243
2,756
3,338
4,216
5,133
6,88
7,74
8,60
9,54
10,38
11,37
12,21
13,37
14,30
15,18
16,19
17,23
18,20
19,8
20,14
21,10
22,21
23,7
24,7
25,5
26,5
27,14
28,9
29,7
30,5
31,2
32,9
33,5
34,5
35,6
36,6
37,6
38,6
39,1
40,1
41,3
42,2
43,4
44,7
45,3
46,3
47,1
49,1
50,6
51,1
52,2
53,2
54,2
55,2
57,1
58,3
60,1
61,1
62,1
64,3
65,2
67,1
68,1
69,1
71,1
72,1
73,3
74,1
75,2
76,1
77,1
78,2
79,1
81,1
82,1
83,1
92,1
97,1
100,1
106,1
107,1
110,1
111,1
115,1
118,1
123,1
126,1
127,1
135,2
144,1
146,1
151,1
156,1
161,1
162,1
166,1
169,1
185,1
208,1
217,1
