size,frequency
1,5235
2,927
3,446
4,281
5,179
6,138
7,112
8,91
9,78
10,53
11,51
12,32
13,30
14,28
15,42
16,30
17,24
18,21
19,21
20,18
21,7
22,14
23,22
24,9
25,9
26,9
27,12
28,8
29,7
30,8
31,7
32,6
33,12
34,6
35,6
36,4
37,9
38,3
39,2
40,7
41,7
42,4
43,5
44,5
45,4
46,6
47,5
49,3
50,2
51,4
52,1
53,3
54,5
55,5
56,2
57,3
58,1
59,3
60,1
61,1
62,1
63,1
65,2
66,2
67,3
68,2
69,4
70,2
71,1
74,4
75,2
76,1
77,1
80,1
81,1
82,1
83,5
84,1
86,3
87,1
88,1
89,1
90,2
92,1
94,1
95,1
96,1
97,1
100,1
101,1
102,1
106,2
111,1
114,1
119,1
120,1
122,1
123,1
125,1
128,1
132,2
134,1
135,1
136,1
144,1
145,1
149,1
151,1
152,2
156,1
159,1
161,1
165,2
205,1
207,1
210,1
211,1
226,1
254,1
284,2
420,1
