size,frequency
1,1445
2,298
3,153
4,98
5,63
6,55
7,38
8,39
9,31
10,27
11,16
12,13
13,13
14,15
15,12
16,15
17,11
18,11
19,8
20,6
21,11
22,8
23,10
24,9
25,6
26,4
27,7
28,2
29,4
30,4
31,5
32,3
33,6
34,3
35,1
36,4
37,2
38,3
39,5
40,3
41,3
42,1
44,4
46,2
47,1
48,3
49,2
51,3
52,5
53,1
54,1
55,1
56,2
57,2
58,3
60,2
61,1
63,2
64,3
65,3
66,4
67,1
69,2
70,3
71,1
72,1
73,2
74,1
75,3
76,1
77,1
82,1
84,1
86,1
88,3
89,2
90,2
92,1
93,2
96,1
101,1
102,1
104,1
105,1
106,3
114,1
115,1
117,2
119,1
123,5
126,1
128,1
129,1
130,2
133,1
135,2
136,2
137,1
138,1
144,1
145,1
148,1
156,1
159,1
174,1
187,1
190,1
192,1
195,1
197,1
199,1
201,1
203,1
204,1
209,1
213,2
224,1
226,1
227,1
233,1
241,1
251,1
253,1
256,1
267,1
269,1
278,1
279,1
286,1
318,1
345,1
408,1
432,2
436,1
459,1
479,1
491,1
505,1
580,1
766,1
836,1
925,1
1539,1
1756,1
2396,1
2500,164
