size,frequency
1,12977
2,1906
3,858
4,557
5,344
6,283
7,232
8,169
9,147
10,106
11,104
12,87
13,76
14,67
15,59
16,62
17,57
18,50
19,43
20,36
21,18
22,24
23,27
24,28
25,26
26,28
27,25
28,12
29,20
30,17
31,23
32,18
33,13
34,21
35,9
36,16
37,5
38,10
39,8
40,12
41,12
42,7
43,14
44,11
45,13
46,14
47,13
48,4
49,7
50,7
51,6
52,7
53,5
54,6
55,3
56,6
57,5
58,4
59,4
60,3
61,5
62,6
64,3
65,3
66,2
67,2
68,6
69,3
70,6
71,3
72,3
73,5
75,1
76,1
77,3
78,4
79,2
80,1
81,3
82,1
83,4
84,4
85,1
86,2
88,1
89,2
91,3
92,1
93,1
94,2
95,3
96,2
97,1
98,1
99,3
103,3
104,1
106,1
107,3
109,1
110,1
112,1
113,3
115,3
117,1
120,2
124,1
126,1
128,2
136,1
138,1
141,1
143,1
147,1
150,1
154,1
156,2
161,2
166,1
184,1
194,1
200,1
206,1
213,1
219,1
228,1
264,1
269,1
292,1
297,1
