size,frequency
1,5258
2,924
3,455
4,244
5,157
6,128
7,93
8,64
9,77
10,62
11,56
12,33
13,39
14,38
15,26
16,24
17,22
18,24
19,26
20,24
21,13
22,16
23,13
24,19
25,9
26,11
27,12
28,10
29,10
30,12
31,7
32,12
33,11
34,7
35,5
36,2
37,4
38,13
39,6
40,7
41,5
42,3
43,6
44,4
45,4
46,2
47,3
48,8
49,3
50,2
51,4
52,7
53,4
54,3
55,3
56,4
58,1
59,2
60,2
61,3
62,3
63,3
64,3
65,1
66,3
67,1
68,2
69,3
70,1
72,2
73,2
74,2
75,3
76,3
77,2
78,1
79,4
80,1
82,2
84,2
85,1
88,1
90,1
91,3
93,2
94,2
96,1
97,1
98,1
101,1
102,1
105,2
106,1
108,1
110,1
111,1
112,2
113,3
114,3
116,1
120,1
121,1
124,1
125,1
128,1
131,2
135,2
136,1
137,1
142,1
143,2
147,1
151,1
152,2
153,1
154,1
161,1
167,1
173,1
174,1
182,1
183,1
190,1
193,1
195,1
203,1
210,1
218,1
236,1
255,1
289,1
317,1
331,1
376,1
443,1
472,1
