size,frequency
1,12628
2,1929
3,863
4,531
5,387
6,284
7,222
8,172
9,141
10,115
11,104
12,89
13,74
14,74
15,71
16,57
17,53
18,61
19,45
20,45
21,27
22,38
23,31
24,24
25,18
26,26
27,25
28,27
29,17
30,25
31,15
32,17
33,17
34,17
35,12
36,16
37,18
38,17
39,18
40,11
41,13
42,12
43,11
44,13
45,12
46,8
47,6
48,11
49,6
50,9
51,5
52,6
53,5
54,10
55,7
56,4
57,4
58,9
59,8
60,6
61,4
62,9
63,3
64,7
65,7
66,6
67,7
68,1
69,4
70,4
71,7
72,7
73,6
74,6
75,5
76,7
77,3
78,2
79,2
80,1
81,2
82,3
83,4
84,4
85,4
86,5
87,3
88,3
89,6
90,5
91,1
92,8
93,4
94,4
95,2
96,4
97,2
98,3
99,3
100,4
101,2
102,2
103,1
104,2
105,2
106,5
107,2
108,1
109,1
110,1
111,2
112,5
113,1
115,1
116,4
117,4
119,1
120,2
121,2
122,1
124,3
126,1
127,2
128,1
129,1
130,4
131,1
132,5
133,1
134,2
135,4
136,1
138,3
140,2
142,1
143,1
144,1
145,3
146,3
147,1
148,1
149,1
151,1
153,1
156,1
157,1
159,2
163,1
164,3
165,1
166,1
168,2
169,1
171,1
174,1
178,1
182,5
184,1
185,1
188,2
192,1
197,2
198,1
200,1
206,1
210,1
211,1
212,1
213,1
214,1
215,1
216,2
217,1
218,1
223,2
226,1
227,1
228,1
231,1
235,1
236,1
238,1
240,1
253,1
259,1
261,3
262,1
266,1
267,1
270,1
272,1
274,1
278,1
280,1
281,1
287,1
288,1
294,1
305,1
310,1
316,1
318,1
321,1
328,1
344,1
347,1
352,2
375,1
391,1
402,1
405,1
489,1
516,1
627,1
661,1
673,1
