size,frequency
1,5085
2,704
3,356
4,216
5,123
6,117
7,88
8,63
9,71
10,43
11,43
12,42
13,17
14,34
15,24
16,20
17,13
18,16
19,15
20,13
21,15
22,20
23,17
24,13
25,10
26,16
27,12
28,10
29,3
30,7
31,10
32,4
33,10
34,4
35,7
36,2
37,6
38,2
39,3
40,2
41,4
42,7
43,3
44,3
45,6
46,6
47,2
48,10
49,3
50,2
52,3
53,5
54,4
55,3
56,5
57,1
58,4
59,3
60,2
61,2
62,3
64,1
65,4
66,1
68,3
69,2
70,3
71,1
72,3
74,3
75,2
76,3
80,1
81,1
82,3
83,1
85,3
87,1
90,1
91,1
92,2
93,1
94,2
96,3
98,1
99,1
101,2
104,2
105,2
110,1
111,1
113,2
114,1
115,1
116,2
117,1
118,1
119,1
120,1
122,1
125,1
126,1
129,1
132,1
137,1
139,2
147,2
148,1
158,1
175,1
176,1
183,1
184,1
185,1
198,1
204,1
212,1
216,1
220,1
228,1
232,1
233,1
234,1
258,1
268,1
270,1
272,1
275,1
286,1
364,1
375,1
470,1
480,1
