size,frequency
1,2631
2,518
3,255
4,157
5,108
6,75
7,67
8,51
9,41
10,36
11,32
12,15
13,27
14,27
15,13
16,14
17,14
18,8
19,12
20,20
21,13
22,11
23,13
24,9
25,6
26,12
27,8
28,9
29,10
30,5
31,7
32,7
33,8
34,4
35,5
36,4
37,9
38,7
39,7
40,2
41,4
43,6
44,3
45,3
46,3
47,5
48,5
49,4
50,1
51,1
53,1
54,1
55,1
56,3
57,5
58,2
59,2
60,4
61,3
62,2
63,5
64,4
65,2
66,3
67,1
68,2
69,3
70,1
71,2
72,3
73,1
74,3
75,2
77,1
80,3
81,1
82,2
85,1
87,1
89,2
90,3
94,2
95,3
96,1
98,1
99,2
101,3
103,1
104,2
105,2
107,1
108,2
109,1
110,2
111,1
113,3
115,1
116,1
117,1
118,1
119,2
121,1
122,1
123,2
124,1
125,2
126,1
129,2
130,1
131,2
139,1
140,1
145,2
146,2
148,1
153,1
154,1
156,4
161,1
162,1
164,1
165,1
168,1
176,1
188,1
205,1
213,1
218,1
225,1
236,2
242,1
261,1
272,1
279,1
305,1
307,1
308,1
325,1
326,1
327,1
333,1
350,1
360,1
369,1
376,1
388,1
396,1
398,1
411,1
415,1
419,1
435,1
437,1
470,1
511,1
655,1
659,1
963,1
1141,1
1374,2
