size,frequency
1,15731
2,2740
3,1348
4,806
5,590
6,408
7,303
8,268
9,244
10,204
11,166
12,151
13,124
14,120
15,87
16,92
17,85
18,68
19,70
20,86
21,58
22,68
23,48
24,50
25,51
26,45
27,38
28,44
29,41
30,36
31,26
32,34
33,28
34,24
35,42
36,31
37,19
38,28
39,22
40,19
41,20
42,26
43,19
44,13
45,19
46,32
47,18
48,16
49,13
50,23
51,17
52,19
53,18
54,9
55,9
56,14
57,13
58,12
59,19
60,8
61,15
62,14
63,10
64,13
65,9
66,9
67,9
68,13
69,10
70,7
71,10
72,6
73,4
74,11
75,5
76,9
77,9
78,8
79,8
80,11
81,10
82,8
83,11
84,2
85,8
86,6
87,10
88,6
89,9
90,5
91,3
92,6
93,8
94,8
95,8
96,1
97,3
98,9
99,6
100,5
101,4
102,2
103,3
104,5
105,4
106,1
107,6
108,4
109,6
110,7
111,6
112,9
113,6
114,4
115,3
116,2
117,2
118,1
119,4
120,4
121,1
122,3
123,4
124,3
125,4
126,6
127,2
128,3
129,2
130,4
131,5
132,2
133,2
134,3
135,6
136,5
137,2
138,5
139,4
140,2
141,5
142,1
143,1
144,3
145,3
146,3
147,2
148,2
149,1
150,4
151,4
152,7
153,3
154,3
155,5
156,3
157,2
158,6
159,2
160,2
161,2
162,1
163,2
164,2
165,1
166,1
167,3
168,4
169,4
170,3
171,3
172,4
173,2
174,3
175,1
176,1
177,4
178,3
179,3
180,3
181,4
182,6
183,1
185,1
186,3
187,2
188,1
189,4
190,2
191,3
194,1
195,1
196,2
197,2
198,4
200,2
201,2
203,4
204,1
205,2
206,1
207,1
208,1
210,2
211,3
213,1
214,2
216,4
218,2
220,1
221,1
222,5
223,3
226,2
227,2
228,1
229,2
230,4
231,2
233,1
234,1
235,1
236,2
237,1
238,1
239,2
240,1
243,1
246,2
248,4
249,4
251,3
252,2
253,2
254,1
255,1
257,3
258,1
260,1
264,4
265,1
267,3
268,1
269,1
270,1
271,2
272,1
274,1
275,2
276,1
277,1
279,1
280,2
281,2
282,4
283,1
284,1
285,1
286,1
287,1
288,2
290,3
291,1
293,1
295,1
298,1
301,2
302,2
303,2
306,1
307,2
308,1
310,2
311,1
312,1
313,2
316,1
317,1
326,2
327,1
328,2
329,1
330,2
331,2
335,1
337,1
339,1
340,2
341,1
342,1
344,3
346,1
349,1
350,2
351,1
353,1
354,1
356,1
357,1
358,2
359,3
361,1
362,1
363,1
365,1
368,1
371,1
372,1
373,1
376,1
378,1
382,1
384,2
387,1
388,1
389,1
392,3
393,1
396,1
397,1
398,1
402,2
404,2
407,1
413,1
417,1
419,1
420,1
425,2
426,1
432,1
434,1
437,1
438,2
440,1
443,2
447,1
450,1
451,1
459,1
463,1
464,1
472,1
477,1
479,1
480,1
481,2
483,1
485,1
486,1
487,1
488,1
498,1
502,1
505,1
513,1
516,1
520,1
521,1
522,2
526,1
531,1
532,1
536,1
539,1
540,1
545,1
546,1
555,1
556,1
559,1
560,1
570,1
573,2
586,1
593,2
597,1
598,1
602,1
616,1
623,1
624,1
629,2
631,1
634,1
643,1
644,1
646,1
648,1
653,1
655,1
658,1
687,1
693,1
698,2
701,1
703,1
708,1
715,1
724,1
729,1
733,1
740,1
745,1
746,1
748,1
757,1
761,1
768,1
776,1
778,1
799,1
801,1
811,1
818,1
823,1
835,1
838,1
855,1
868,1
871,1
878,1
884,1
892,1
902,1
907,1
914,1
949,1
968,1
1006,1
1020,1
1021,1
1046,1
1049,1
1074,1
1080,1
1087,1
1126,1
1152,1
1172,1
1180,1
1204,1
1205,1
1243,1
1255,1
1259,1
1302,2
1329,1
1340,1
1378,1
1387,1
1451,1
1453,1
1454,1
1466,1
1480,1
1484,1
1508,1
1531,1
1571,1
1590,1
1601,1
1702,1
2158,1
2189,1
2221,1
2452,1
2500,1
