size,frequency
1,1596
2,352
3,178
4,110
5,78
6,41
7,40
8,30
9,26
10,26
11,22
12,22
13,12
14,15
15,15
16,7
17,11
18,8
19,9
20,10
21,6
22,6
23,6
24,2
25,8
26,4
27,6
28,9
29,4
30,2
31,5
32,3
33,7
34,1
35,5
36,4
37,2
38,4
39,3
40,3
41,1
43,7
44,1
45,5
46,3
47,1
48,1
49,2
50,1
51,1
52,2
53,2
55,1
56,2
59,1
60,4
63,1
64,1
65,2
66,1
67,1
69,2
70,4
72,1
73,1
75,2
76,1
78,1
79,2
81,1
83,1
84,1
85,1
88,1
92,2
93,1
94,1
97,1
98,1
100,1
101,1
102,1
109,1
110,1
111,1
113,2
125,1
126,1
129,1
131,1
133,2
134,1
169,1
182,1
183,1
194,1
207,1
217,1
357,1
383,1
