size,frequency
1,2553
2,488
3,236
4,137
5,89
6,78
7,68
8,50
9,37
10,22
11,23
12,22
13,20
14,6
15,16
16,17
17,18
18,7
19,8
20,11
21,11
22,15
23,9
24,9
25,5
26,7
27,8
28,4
29,7
30,7
31,5
32,9
33,5
34,8
35,3
36,1
37,3
38,3
39,3
40,2
41,3
42,3
43,4
44,2
45,6
46,6
47,8
49,1
50,5
51,2
52,3
53,3
54,2
55,2
57,7
58,2
59,1
60,1
61,1
62,3
64,3
65,1
66,3
68,2
69,4
71,3
72,1
73,2
74,1
77,1
78,4
81,1
82,2
83,4
84,3
86,3
87,2
90,1
91,2
93,2
94,2
95,3
100,1
101,1
102,1
103,2
106,1
109,1
116,1
117,1
120,1
121,2
124,1
127,1
133,1
137,2
139,1
144,1
145,2
146,1
150,1
156,1
157,2
163,1
168,1
169,1
177,1
179,1
188,1
199,1
201,1
215,1
237,1
256,1
263,1
264,1
276,1
285,1
308,1
319,1
324,1
398,1
414,1
433,1
458,1
665,1
870,1
1277,1
