size,frequency
1,5244
2,696
3,318
4,199
5,131
6,96
7,79
8,62
9,54
10,47
11,34
12,30
13,41
14,24
15,18
16,32
17,20
18,17
19,15
20,12
21,15
22,11
23,11
24,12
25,13
26,9
27,11
28,8
29,3
30,10
31,6
32,8
33,9
34,4
35,10
36,5
37,3
38,4
39,1
40,5
41,4
42,8
43,2
44,1
45,9
46,4
47,1
48,3
49,3
50,6
51,2
52,3
53,4
54,3
55,2
56,5
58,4
59,2
60,1
61,2
62,1
63,1
64,3
65,2
66,2
67,1
69,1
70,3
72,1
74,3
75,1
80,1
82,1
83,2
84,1
89,2
91,1
94,1
98,1
99,1
100,2
102,1
103,1
104,1
108,2
109,2
113,1
117,1
120,1
126,1
127,1
129,1
133,1
134,2
135,1
136,1
137,1
141,1
144,1
145,1
174,1
199,1
211,1
221,1
260,1
268,2
324,1
340,1
