size,frequency
1,3294
2,539
3,269
4,147
5,114
6,92
7,76
8,53
9,50
10,29
11,36
12,21
13,24
14,26
15,21
16,18
17,16
18,12
19,12
20,14
21,13
22,14
23,10
24,8
25,5
26,12
27,9
28,5
29,12
30,6
31,3
32,4
33,6
35,6
36,2
37,7
38,3
39,6
40,3
42,2
43,2
44,1
45,4
46,3
47,2
49,2
51,2
52,2
53,2
54,2
55,1
56,3
57,3
59,4
60,1
61,1
62,2
63,3
64,3
65,4
66,1
68,1
69,2
74,1
75,1
78,1
79,2
80,2
83,1
85,1
86,1
90,1
91,1
93,1
94,1
96,2
98,1
100,1
102,3
104,1
112,1
113,2
117,1
119,1
128,1
132,1
136,1
144,1
147,1
149,2
159,1
163,1
167,1
170,1
175,1
187,1
192,1
207,1
213,1
217,1
251,1
271,1
272,1
279,1
393,1
396,1
397,1
436,1
