size,frequency
1,5193
2,768
3,355
4,188
5,153
6,95
7,77
8,70
9,45
10,51
11,30
12,38
13,21
14,31
15,19
16,16
17,10
18,17
19,14
20,11
21,9
22,9
23,11
24,12
25,6
26,10
27,10
28,7
29,6
30,9
31,7
32,4
33,5
34,6
35,7
36,4
37,6
38,5
39,9
40,2
42,4
43,3
44,3
45,4
46,3
47,3
48,3
49,7
50,2
51,3
52,2
53,2
55,2
56,2
57,5
58,4
59,1
61,1
62,2
63,1
65,2
66,1
67,1
68,4
70,3
71,1
72,2
74,2
75,1
76,1
78,1
81,1
82,1
83,2
85,1
86,1
87,1
88,1
89,2
90,2
91,1
93,1
94,1
98,1
103,1
106,1
107,2
110,1
112,2
125,1
127,1
131,1
134,1
136,1
165,1
167,1
172,1
173,1
188,1
207,1
211,1
220,1
234,1
