size,frequency
1,3902
2,667
3,314
4,203
5,141
6,116
7,80
8,56
9,50
10,39
11,28
12,27
13,24
14,22
15,13
16,13
17,21
18,10
19,19
20,19
21,14
22,10
23,8
24,13
25,7
26,10
27,3
28,6
29,9
30,6
31,11
32,3
33,8
34,6
35,4
36,4
37,4
38,5
39,8
40,6
41,4
42,5
43,3
44,4
45,3
46,4
47,7
48,6
51,2
52,1
53,3
54,2
55,4
56,3
57,2
58,3
59,1
61,2
62,4
63,5
64,1
65,2
66,3
67,1
68,1
69,4
71,3
72,4
74,1
75,2
77,2
78,2
79,2
80,1
83,5
87,1
89,1
91,2
92,4
93,1
94,3
95,1
96,1
99,2
102,1
103,3
104,2
105,1
107,1
109,1
118,1
123,1
124,1
126,3
131,1
133,1
136,1
137,1
139,2
143,1
144,3
147,1
156,1
166,1
182,1
184,1
191,1
193,1
196,1
209,1
212,1
215,1
226,1
227,3
243,1
251,1
255,1
286,1
289,1
323,1
329,1
376,1
617,1
837,1
