size,frequency
1,5130
2,755
3,318
4,213
5,124
6,119
7,88
8,70
9,76
10,44
11,48
12,38
13,32
14,21
15,30
16,16
17,20
18,14
19,23
20,12
21,12
22,12
23,14
24,11
25,9
26,7
27,7
28,6
29,8
30,6
31,7
32,5
33,4
34,9
35,4
36,6
37,6
38,1
39,7
40,4
41,2
42,1
43,6
44,5
45,2
46,2
47,4
48,3
49,2
50,3
51,4
53,4
54,3
55,1
56,1
57,1
58,3
59,4
60,3
61,4
63,3
64,2
65,5
67,1
68,2
69,2
70,1
71,2
72,1
73,1
75,1
76,1
78,2
80,1
81,1
82,2
85,1
87,2
88,1
89,1
92,1
94,1
97,2
104,2
107,3
109,1
110,1
116,1
121,2
128,2
133,1
136,1
139,1
141,1
150,1
155,1
174,1
179,1
215,1
220,1
239,1
251,1
304,1
335,1
429,1
439,1
