size,frequency
1,6985
2,1202
3,557
4,326
5,237
6,180
7,142
8,101
9,78
10,77
11,74
12,61
13,41
14,34
15,41
16,40
17,36
18,26
19,24
20,21
21,15
22,14
23,22
24,12
25,14
26,12
27,11
28,9
29,12
30,8
31,7
32,10
33,8
34,13
35,11
36,8
37,12
38,8
39,4
40,3
41,6
42,2
43,3
44,4
45,1
46,7
47,5
48,3
49,6
50,5
51,3
52,5
54,1
55,1
56,6
57,2
58,3
59,2
62,1
63,2
64,3
65,1
66,1
67,1
69,1
70,3
71,3
72,3
73,2
74,2
76,1
77,1
78,4
80,1
82,2
83,2
84,1
85,3
86,1
90,1
92,1
93,1
94,1
95,1
97,1
99,1
103,1
104,1
106,1
108,2
111,2
113,1
123,1
134,1
135,2
136,1
138,1
170,1
171,1
177,1
269,1
