size,frequency
1,3267
2,622
3,294
4,179
5,131
6,87
7,68
8,58
9,48
10,38
11,26
12,20
13,23
14,30
15,14
16,14
17,16
18,33
19,17
20,9
21,16
22,7
23,6
24,9
25,13
26,5
27,5
28,8
29,9
30,4
31,6
32,6
33,5
34,5
35,4
36,5
37,5
38,8
39,5
40,7
41,1
42,1
43,4
44,5
46,3
47,6
48,1
49,2
50,6
51,2
52,2
53,1
54,2
55,2
56,6
57,2
58,2
59,1
60,4
61,2
62,1
63,1
64,2
65,3
66,2
67,4
68,2
69,2
70,1
71,1
72,4
74,1
75,1
76,1
77,1
79,1
80,1
82,2
83,2
84,1
86,1
87,1
88,1
90,1
92,2
95,1
98,1
102,1
104,2
105,1
106,1
112,1
113,1
114,1
115,1
116,1
118,1
121,1
123,1
126,1
129,2
130,1
137,1
139,1
140,1
142,1
144,1
147,1
148,1
150,1
157,1
159,1
169,1
179,1
184,1
186,1
190,1
200,1
201,1
209,1
213,1
227,1
242,1
258,1
263,1
281,1
346,1
352,1
703,1
