size,frequency
1,5076
2,933
3,455
4,281
5,188
6,134
7,118
8,97
9,67
10,57
11,46
12,51
13,41
14,37
15,31
16,28
17,27
18,38
19,32
20,20
21,15
22,21
23,22
24,15
25,21
26,9
27,13
28,10
29,9
30,10
31,7
32,6
33,7
34,7
35,8
36,7
37,5
38,7
39,4
40,4
41,4
42,2
43,9
44,5
45,3
46,4
47,5
48,1
49,5
50,2
52,1
53,6
54,3
55,2
56,3
57,4
58,3
60,3
61,3
62,3
63,5
64,5
65,2
66,4
67,1
68,3
69,5
70,3
71,1
74,1
75,2
76,1
77,3
78,1
79,3
80,1
81,3
84,2
85,4
86,4
87,1
88,1
89,1
90,1
91,1
95,1
97,2
98,1
101,1
102,3
103,1
105,1
106,1
108,4
112,1
114,3
115,2
116,1
118,2
119,4
122,1
125,1
126,2
131,1
133,3
136,1
137,1
139,1
142,1
147,1
149,2
150,1
151,1
163,1
173,1
176,1
188,2
189,1
198,1
203,1
208,1
219,1
224,1
234,1
248,1
251,1
252,1
278,1
318,1
320,1
331,1
429,1
461,1
