size,frequency
1,2608
2,473
3,224
4,146
5,87
6,75
7,61
8,39
9,37
10,40
11,28
12,18
13,18
14,21
15,10
16,18
17,11
18,10
19,12
20,6
21,10
22,12
23,7
24,13
25,6
26,4
27,7
28,5
29,7
30,5
31,2
32,8
33,3
34,4
35,3
36,5
37,4
38,4
39,4
40,2
41,5
42,5
43,6
44,6
45,4
46,2
47,4
48,2
49,2
50,3
51,3
52,1
53,1
54,2
55,1
57,1
58,2
59,3
60,1
61,3
62,3
63,5
67,1
68,1
69,3
71,1
72,1
74,1
75,1
76,3
77,1
78,1
79,2
80,1
81,1
83,2
85,1
87,1
88,1
89,2
91,1
93,1
94,1
96,2
97,2
98,2
102,1
103,1
104,2
105,1
106,2
110,1
111,1
113,1
114,1
116,2
117,1
118,1
119,1
121,1
123,2
125,1
144,1
145,1
149,1
151,1
156,1
159,1
169,1
174,1
197,1
203,1
216,1
241,2
252,1
282,1
285,2
295,1
388,1
392,1
