size,frequency
1,5164
2,747
3,353
4,223
5,155
6,120
7,66
8,62
9,51
10,36
11,39
12,36
13,28
14,24
15,15
16,13
17,18
18,14
19,15
20,20
21,10
22,12
23,8
24,10
25,11
26,10
27,5
28,11
29,8
30,10
31,13
32,9
34,4
35,3
36,5
37,5
38,1
39,2
40,5
42,4
43,4
44,2
45,5
46,4
47,1
48,5
49,3
50,1
51,3
52,3
53,2
54,3
56,4
57,6
58,2
60,1
61,4
62,1
63,2
64,3
65,1
66,4
69,4
71,2
72,1
73,2
75,1
76,1
78,1
79,1
80,4
82,3
83,1
89,3
92,1
94,2
95,1
99,2
101,1
109,1
110,3
114,2
115,1
127,1
132,2
136,1
141,1
144,1
150,1
159,1
199,1
218,1
259,1
348,1
