size,frequency
1,3955
2,636
3,318
4,178
5,111
6,107
7,66
8,65
9,49
10,33
11,37
12,21
13,20
14,25
15,22
16,28
17,16
18,21
19,13
20,14
21,13
22,11
23,7
24,8
25,8
26,11
27,12
28,8
29,7
30,2
31,9
32,11
33,6
34,3
35,4
36,4
37,3
38,9
39,6
40,8
41,6
42,3
43,8
44,5
45,3
46,5
47,1
48,5
49,4
50,2
52,2
53,2
54,4
55,1
56,3
58,4
59,5
60,1
61,1
62,3
63,1
64,2
65,4
66,1
67,3
68,3
69,6
71,1
72,2
73,1
74,1
75,1
76,2
77,3
79,2
81,2
83,1
84,1
85,2
86,2
87,2
88,1
89,3
90,1
91,2
92,1
93,2
94,2
96,1
97,1
100,1
104,1
105,1
106,2
108,1
110,2
111,1
113,2
114,1
115,1
117,1
119,1
124,3
125,1
127,1
130,1
131,1
132,2
136,1
138,1
141,1
142,1
143,1
146,1
148,1
149,1
152,1
153,1
155,1
156,1
157,1
160,1
161,1
164,1
165,1
171,1
184,2
187,1
194,1
195,1
197,1
202,1
207,1
221,1
236,2
246,1
257,1
277,1
295,1
307,1
319,1
341,1
376,1
398,1
408,2
468,1
469,1
506,1
