size,frequency
1,2699
2,578
3,259
4,147
5,97
6,93
7,66
8,31
9,42
10,23
11,39
12,28
13,28
14,25
15,11
16,20
17,11
18,18
19,14
20,9
21,12
22,5
23,9
24,8
25,9
26,5
27,4
28,6
29,4
30,9
31,6
32,8
33,9
34,4
35,3
36,2
37,1
38,3
39,2
40,3
41,2
42,3
43,5
44,5
45,1
46,4
47,1
48,3
49,2
50,2
51,3
52,2
53,4
54,3
56,2
57,2
58,1
59,1
60,1
61,1
63,1
64,4
65,3
66,2
68,1
71,2
72,2
73,2
75,2
76,1
79,1
82,1
83,2
85,1
86,2
88,2
90,2
93,1
95,1
96,1
99,1
100,2
102,2
103,1
106,2
107,1
108,1
109,2
110,2
112,1
114,2
117,1
120,1
121,1
122,1
123,1
126,1
127,1
129,1
134,1
143,1
145,1
151,1
152,1
153,1
156,1
157,1
164,1
169,1
181,1
185,1
193,1
202,1
221,1
223,1
229,1
257,1
270,1
273,1
277,1
286,1
317,1
350,1
355,1
364,1
405,1
677,1
