size,frequency
1,1584
2,318
3,150
4,111
5,93
6,45
7,46
8,41
9,30
10,26
11,15
12,23
13,18
14,10
15,17
16,9
17,12
18,11
19,6
20,12
21,7
22,3
23,5
24,12
25,7
26,8
27,7
28,4
29,7
30,2
31,2
32,6
33,6
34,3
36,6
37,4
38,2
39,2
40,3
41,3
42,3
43,2
44,1
45,3
46,2
47,2
48,6
50,1
51,2
52,4
53,3
54,1
55,4
56,1
58,2
59,1
60,3
61,3
62,2
65,1
66,3
68,1
69,1
71,1
74,1
75,1
77,1
80,1
82,1
84,3
88,2
90,1
91,1
95,1
96,1
98,1
99,2
100,1
106,1
108,1
111,1
115,1
117,1
118,1
119,1
121,2
123,1
124,1
125,1
129,2
138,1
141,1
142,1
151,2
152,1
156,1
166,1
170,1
181,1
185,1
216,1
217,1
224,1
227,1
238,1
243,1
272,1
294,1
303,1
337,1
368,1
418,1
437,1
441,1
627,1
