size,frequency
1,5178
2,902
3,410
4,268
5,188
6,138
7,118
8,78
9,66
10,61
11,59
12,44
13,38
14,35
15,25
16,28
17,38
18,31
19,20
20,17
21,12
22,9
23,15
24,15
25,17
26,16
27,12
28,11
29,11
30,7
31,10
32,6
33,12
34,2
35,8
36,7
37,2
38,10
39,7
40,4
41,4
42,11
43,6
44,5
45,4
46,3
47,8
48,5
49,4
50,3
51,5
52,5
53,5
54,3
55,4
56,1
57,3
58,3
59,4
60,3
61,2
62,1
63,1
65,1
66,2
67,3
68,2
69,2
70,2
71,1
73,5
74,3
75,2
76,5
77,4
78,2
79,2
80,1
81,1
82,3
83,1
85,3
86,2
87,3
88,2
89,1
91,1
92,3
93,1
94,1
95,2
96,2
97,2
98,1
100,1
101,3
104,1
106,1
107,2
108,1
109,1
114,3
115,3
116,1
118,2
119,1
122,1
125,1
127,2
128,1
129,2
130,3
131,2
140,1
141,2
142,1
144,1
148,1
150,1
155,1
161,1
167,1
173,2
182,1
185,1
186,1
188,1
196,2
203,1
206,1
218,1
223,1
228,1
238,1
240,1
243,1
269,1
270,1
279,1
344,1
355,1
380,1
407,1
510,1
