size,frequency
1,11318
2,1798
3,834
4,520
5,404
6,294
7,221
8,151
9,132
10,108
11,92
12,84
13,65
14,71
15,60
16,42
17,42
18,35
19,38
20,38
21,23
22,35
23,21
24,27
25,28
26,16
27,21
28,20
29,19
30,17
31,11
32,18
33,14
34,13
35,13
36,7
37,7
38,12
39,7
40,6
41,7
42,8
43,11
44,10
45,16
46,4
47,2
48,8
49,13
50,7
51,8
52,6
53,7
54,6
55,5
56,3
57,2
58,3
59,6
60,3
61,3
62,5
63,2
64,1
65,3
66,2
67,3
68,1
69,2
70,2
71,5
72,1
74,1
75,2
76,1
77,1
79,1
80,2
81,1
82,1
83,1
84,2
85,1
87,1
89,1
91,1
92,1
96,2
97,1
98,3
100,1
102,1
105,1
106,2
107,2
108,2
109,3
110,1
119,1
122,1
124,1
125,1
127,1
129,2
132,1
135,1
139,1
149,1
151,1
154,1
159,2
161,1
170,1
177,1
178,1
190,1
205,1
234,1
267,1
339,1
