size,frequency
1,3895
2,620
3,305
4,218
5,141
6,100
7,61
8,51
9,65
10,64
11,35
12,34
13,21
14,18
15,18
16,22
17,22
18,18
19,16
20,14
21,14
22,17
23,13
24,9
25,7
26,7
27,12
28,11
29,6
30,4
31,9
32,7
33,5
34,6
35,1
36,4
37,5
38,3
39,5
40,4
41,5
42,3
43,2
44,3
45,3
46,2
47,2
48,2
49,1
50,4
51,1
52,2
53,5
54,3
55,5
56,4
57,5
58,3
59,4
60,3
61,4
62,4
64,2
65,1
66,3
69,1
70,1
71,1
73,3
74,5
77,3
78,3
79,2
81,1
82,1
83,1
84,1
86,2
89,4
90,1
91,1
93,1
94,2
95,1
98,1
99,1
100,1
101,1
102,2
105,1
106,1
109,1
110,1
112,1
114,2
116,3
118,1
119,2
122,3
130,2
131,1
135,1
136,1
139,1
144,1
154,1
162,1
165,1
168,1
170,1
174,2
175,1
180,2
188,1
189,1
190,1
194,2
197,1
198,1
200,1
204,1
208,1
211,1
212,1
219,1
222,1
229,1
230,1
240,1
251,1
269,1
270,1
271,1
281,1
285,1
301,2
304,1
319,1
327,1
352,1
354,1
364,1
367,1
418,2
520,1
543,1
577,1
629,1
723,1
1055,1
