size,frequency
1,6978
2,1187
3,613
4,324
5,212
6,176
7,132
8,140
9,83
10,70
11,71
12,50
13,50
14,36
15,40
16,33
17,21
18,28
19,20
20,25
21,17
22,21
23,11
24,10
25,18
26,13
27,12
28,12
29,13
30,11
31,4
32,10
33,14
34,6
35,7
36,4
37,6
38,9
39,9
40,3
41,6
42,8
43,6
44,4
45,1
46,2
47,6
48,2
49,3
50,4
51,2
52,3
53,3
54,1
55,4
56,2
57,3
58,3
59,2
60,1
61,2
62,1
63,2
64,2
65,3
66,3
68,3
69,1
70,2
71,2
72,2
73,1
74,2
75,1
76,1
78,1
80,1
81,1
82,1
83,2
85,2
86,2
87,1
90,1
91,3
92,1
93,1
96,1
99,2
101,1
105,1
106,1
112,1
114,2
124,1
138,1
157,1
166,1
181,1
188,1
