size,frequency
1,11514
2,1597
3,796
4,543
5,318
6,236
7,219
8,151
9,112
10,128
11,105
12,79
13,74
14,83
15,48
16,54
17,36
18,45
19,38
20,32
21,34
22,22
23,40
24,27
25,29
26,27
27,24
28,25
29,21
30,21
31,14
32,18
33,19
34,8
35,19
36,14
37,10
38,7
39,13
40,10
41,8
42,12
43,6
44,12
45,12
46,8
47,8
48,5
49,6
50,9
51,6
52,6
53,7
54,4
55,6
56,7
57,3
58,5
59,5
60,7
61,3
62,2
63,4
64,6
65,5
66,7
67,2
68,1
69,4
70,4
71,4
72,4
73,2
74,1
75,3
76,3
77,3
78,1
79,3
80,4
81,4
82,2
83,2
85,1
86,5
87,3
88,3
89,3
92,3
93,2
95,1
96,2
97,1
98,1
99,1
100,1
101,1
102,3
103,1
106,3
107,2
108,2
109,1
111,1
112,2
113,1
117,2
125,1
126,2
130,1
131,1
134,1
135,2
136,2
137,1
140,1
141,1
143,1
146,1
147,2
152,1
159,1
160,1
162,2
164,1
167,1
168,1
170,1
171,1
175,1
177,1
188,1
208,1
213,1
228,1
244,1
262,1
325,1
