size,frequency
1,3210
2,644
3,280
4,163
5,100
6,84
7,84
8,64
9,46
10,37
11,30
12,33
13,22
14,18
15,17
16,11
17,14
18,12
19,13
20,7
21,9
22,6
23,9
24,14
25,9
26,6
27,5
28,6
29,8
30,7
31,9
32,8
33,6
34,5
35,5
36,1
37,3
38,4
39,4
40,3
41,6
42,3
43,1
44,2
45,3
46,2
47,2
49,2
50,4
51,1
54,4
55,1
56,1
58,2
59,1
60,2
61,1
63,2
64,1
65,1
68,2
69,3
70,1
71,1
72,1
75,2
78,1
83,2
85,1
86,1
88,1
90,1
95,2
96,2
97,2
98,2
100,1
105,1
106,1
110,1
112,1
113,2
117,1
136,1
140,1
147,1
149,1
151,1
155,1
161,1
165,1
184,1
188,1
202,1
