size,frequency
1,11353
2,1655
3,807
4,488
5,350
6,259
7,218
8,158
9,137
10,129
11,96
12,101
13,70
14,68
15,62
16,43
17,46
18,41
19,40
20,30
21,42
22,42
23,32
24,20
25,26
26,23
27,24
28,12
29,26
30,19
31,11
32,17
33,21
34,11
35,17
36,10
37,12
38,9
39,14
40,17
41,9
42,11
43,11
44,9
45,8
46,8
47,7
48,9
49,7
50,12
51,6
52,9
53,3
54,7
55,6
56,8
57,4
58,3
59,6
60,6
61,5
62,9
63,4
64,3
65,3
66,6
67,3
68,6
69,1
70,2
71,1
72,3
74,4
75,4
76,2
77,3
78,1
79,1
80,4
81,4
82,2
83,1
84,2
85,7
86,3
87,4
88,3
89,1
90,5
91,1
92,3
93,1
94,3
95,3
96,3
97,4
98,1
99,2
100,1
101,3
102,1
103,1
104,1
105,1
106,2
108,1
110,1
113,2
115,2
116,1
117,1
118,2
119,2
120,1
121,2
122,3
123,1
124,1
128,3
129,3
130,2
131,1
134,1
136,1
138,1
140,4
141,1
143,1
145,1
146,1
147,3
148,1
150,1
152,1
153,1
158,1
163,1
166,2
167,1
173,1
177,1
178,1
181,1
189,1
191,1
195,1
220,1
223,1
229,1
230,1
231,1
252,2
262,1
273,1
275,1
286,1
306,1
393,1
394,1
500,1
576,1
