size,frequency
1,12930
2,1843
3,818
4,564
5,388
6,281
7,231
8,199
9,144
10,113
11,101
12,91
13,74
14,74
15,59
16,66
17,54
18,57
19,48
20,29
21,23
22,27
23,26
24,21
25,27
26,28
27,23
28,19
29,19
30,29
31,12
32,18
33,20
34,13
35,23
36,19
37,16
38,14
39,15
40,14
41,4
42,12
43,7
44,14
45,10
46,8
47,9
48,5
49,4
50,3
51,6
52,5
53,5
54,5
55,7
56,3
57,5
58,7
59,4
60,4
61,4
62,6
63,4
64,4
65,1
66,5
67,6
68,3
69,4
70,2
71,2
72,4
73,3
74,5
75,4
76,1
77,2
78,3
79,2
80,2
81,1
82,2
83,4
84,1
85,2
86,1
87,2
88,3
89,1
91,1
92,2
93,2
94,1
95,4
97,3
99,1
100,2
101,2
103,1
104,1
105,1
106,1
108,1
109,2
110,3
111,1
112,2
113,1
114,1
115,2
116,2
117,2
118,1
120,1
121,1
123,1
124,1
126,1
130,1
131,1
132,2
135,1
138,1
143,2
144,1
146,1
151,1
154,1
156,1
158,1
159,1
160,1
161,1
162,1
165,1
167,1
177,1
181,2
188,1
192,1
197,1
200,1
201,1
228,1
229,1
234,1
236,1
264,1
272,1
278,1
292,1
294,1
297,1
313,1
320,1
336,1
342,1
372,1
377,1
410,1
430,1
