size,frequency
1,11431
2,1671
3,766
4,488
5,356
6,257
7,209
8,163
9,149
10,114
11,79
12,88
13,61
14,64
15,52
16,62
17,54
18,41
19,47
20,24
21,41
22,32
23,36
24,19
25,23
26,23
27,18
28,25
29,16
30,14
31,23
32,14
33,11
34,17
35,12
36,14
37,8
38,17
39,11
40,9
41,13
42,12
43,7
44,14
45,6
46,9
47,8
48,6
49,5
50,4
51,4
52,4
53,8
54,5
55,4
56,3
57,11
58,3
59,5
60,4
61,9
62,4
63,3
64,2
66,5
67,2
68,2
69,2
70,8
71,1
72,4
73,3
74,2
75,4
76,7
77,5
78,2
79,1
80,2
81,4
82,2
83,2
84,4
85,3
86,1
87,3
88,3
89,5
90,2
91,2
92,3
93,4
94,1
95,3
96,3
98,2
99,3
102,2
104,1
105,2
106,4
107,2
110,4
111,1
112,1
113,3
114,1
115,2
116,1
118,2
119,2
122,2
123,2
124,1
126,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,2
137,1
138,1
139,2
142,2
143,1
144,1
145,1
146,1
152,1
154,1
155,2
158,1
159,1
160,1
161,2
163,1
166,1
168,1
171,1
175,1
176,1
184,2
193,1
194,1
196,2
200,1
203,1
206,1
211,1
213,1
228,1
235,1
238,1
241,1
242,2
245,1
247,2
252,1
266,1
274,1
282,1
291,1
301,1
303,1
362,1
