size,frequency
1,12744
2,1901
3,937
4,573
5,413
6,287
7,250
8,172
9,147
10,125
11,98
12,85
13,85
14,76
15,65
16,55
17,48
18,46
19,48
20,39
21,36
22,33
23,24
24,21
25,25
26,24
27,18
28,19
29,25
30,25
31,23
32,16
33,10
34,10
35,15
36,9
37,9
38,7
39,11
40,13
41,10
42,12
43,5
44,13
45,8
46,6
47,8
48,6
49,4
50,8
51,7
52,2
53,11
54,6
55,8
56,2
57,2
58,1
59,5
60,5
61,5
62,5
63,5
64,3
65,4
66,7
67,2
68,2
69,4
70,1
71,2
72,3
73,2
74,1
75,2
76,2
77,2
78,3
79,3
80,3
81,2
82,2
84,3
85,2
86,1
88,3
89,5
90,1
91,2
92,3
93,3
94,1
95,3
101,1
103,2
106,1
107,1
110,1
111,3
112,2
114,1
115,3
117,1
118,3
119,1
121,1
122,1
123,1
125,1
126,1
127,1
129,1
131,1
132,2
133,1
134,1
135,1
137,2
139,1
143,1
144,1
147,1
151,1
152,1
153,1
154,1
155,1
156,2
157,1
158,1
159,1
164,1
166,1
167,1
168,1
170,1
172,1
173,1
176,2
177,1
178,1
183,1
184,1
188,1
190,2
191,1
192,1
193,1
197,1
199,1
213,1
218,1
219,1
221,1
254,1
255,1
263,1
275,1
299,1
316,1
328,1
342,1
386,1
420,1
