size,frequency
1,3243
2,595
3,259
4,179
5,133
6,77
7,60
8,67
9,53
10,38
11,32
12,27
13,29
14,24
15,21
16,18
17,14
18,12
19,9
20,14
21,16
22,7
23,3
24,9
25,4
26,8
27,12
28,8
29,6
30,1
31,3
32,4
33,2
34,2
35,4
36,3
37,4
38,1
39,5
40,4
41,4
42,2
43,4
44,2
45,5
46,4
47,3
48,1
49,2
50,2
51,1
53,2
54,1
55,1
56,2
57,2
58,3
59,1
60,2
61,2
62,3
64,1
65,1
67,1
68,2
72,1
73,3
74,2
76,2
81,2
84,1
85,2
91,1
93,1
96,1
98,1
99,1
100,1
105,1
106,1
114,1
123,1
126,1
129,1
135,1
138,1
143,1
148,1
152,1
156,1
158,2
164,1
191,1
195,1
286,1
347,1
