size,frequency
1,12902
2,1932
3,915
4,579
5,376
6,300
7,214
8,165
9,149
10,130
11,112
12,90
13,82
14,54
15,58
16,51
17,53
18,43
19,32
20,47
21,28
22,22
23,27
24,21
25,24
26,19
27,21
28,22
29,17
30,16
31,19
32,16
33,14
34,9
35,12
36,7
37,13
38,7
39,9
40,9
41,13
42,9
43,7
44,16
45,9
46,5
47,7
48,8
49,3
50,6
51,6
52,7
53,6
54,4
55,3
56,5
58,5
59,4
60,3
61,4
62,1
63,5
64,3
65,4
66,1
67,3
68,2
69,7
70,4
71,5
72,3
73,2
74,3
75,1
76,2
77,1
78,1
79,2
80,2
81,1
82,2
84,1
85,2
86,1
87,3
88,4
89,3
90,1
91,2
92,3
93,3
94,1
96,2
99,1
100,3
103,2
104,1
107,3
109,3
110,1
112,2
115,1
116,2
118,1
119,1
121,1
124,1
128,1
129,1
130,2
133,1
135,1
138,1
139,1
146,1
147,1
151,1
152,1
157,1
166,2
168,1
176,1
179,1
238,1
282,1
292,1
315,1
