size,frequency
1,3186
2,548
3,275
4,180
5,122
6,84
7,67
8,50
9,46
10,45
11,31
12,33
13,24
14,27
15,29
16,17
17,19
18,19
19,11
20,12
21,11
22,20
23,7
24,14
25,10
26,4
27,10
28,10
29,4
30,5
31,6
32,5
33,5
34,4
35,6
36,7
37,4
38,6
39,4
40,4
41,4
42,4
43,1
44,3
45,3
46,6
47,2
48,3
49,6
50,5
51,4
52,5
53,4
54,7
55,2
56,2
58,2
59,1
61,1
63,2
64,1
65,1
66,2
67,1
69,2
70,1
71,2
72,2
77,1
78,2
79,1
85,1
86,2
89,1
91,2
93,1
94,1
97,1
98,1
100,1
101,1
103,1
104,1
110,1
115,2
117,1
121,2
122,1
124,1
131,1
134,1
137,1
143,1
148,1
149,1
152,1
157,2
164,1
166,1
173,1
179,2
180,1
181,1
192,1
196,1
202,1
207,1
248,1
263,1
281,1
297,1
309,1
356,1
