size,frequency
1,5215
2,719
3,364
4,193
5,131
6,103
7,84
8,61
9,57
10,38
11,33
12,34
13,29
14,27
15,31
16,30
17,18
18,11
19,17
20,12
21,13
22,11
23,8
24,11
25,13
26,9
27,9
28,6
29,10
30,5
31,8
32,5
33,9
34,3
35,5
36,7
37,7
38,3
39,3
41,2
42,3
43,1
44,3
45,3
46,5
47,3
48,4
49,1
50,4
52,3
53,2
54,5
55,3
56,3
57,3
58,1
59,2
60,2
62,2
63,1
64,3
66,1
67,3
68,1
69,1
70,1
71,1
72,2
74,2
75,2
77,1
78,2
79,1
80,1
85,3
88,2
90,2
106,1
108,1
111,2
112,1
117,1
119,1
120,1
121,1
124,1
126,2
133,1
134,1
140,1
144,1
148,1
149,1
223,1
234,1
269,1
284,1
