size,frequency
1,1607
2,351
3,158
4,102
5,57
6,59
7,41
8,27
9,23
10,24
11,20
12,19
13,13
14,11
15,14
16,10
17,7
18,8
19,6
20,6
21,11
22,6
23,4
24,6
25,2
26,6
27,2
28,6
29,3
30,5
31,7
32,2
33,1
34,2
35,5
36,3
37,4
38,4
39,4
40,2
41,1
42,3
43,5
44,4
45,1
46,2
47,1
48,2
49,2
50,1
51,4
53,2
54,1
56,2
57,3
60,1
62,3
63,3
64,3
65,1
66,1
68,4
69,1
70,2
72,1
73,1
74,2
76,1
78,1
79,2
82,3
84,1
87,1
92,2
93,1
95,2
96,1
98,2
99,1
102,1
103,2
104,1
105,1
107,2
108,1
110,1
112,2
114,1
115,1
120,1
124,2
125,1
128,1
129,1
132,1
133,2
135,1
136,1
139,1
143,1
144,1
147,1
148,1
154,1
156,1
158,1
162,1
165,1
168,1
172,1
175,1
177,1
182,1
185,1
195,1
200,1
204,1
224,1
244,1
258,1
267,1
280,1
332,1
355,1
387,1
487,1
515,1
537,1
543,1
574,1
608,1
643,1
674,1
702,1
757,1
758,1
1025,1
1049,1
