size,frequency
1,5153
2,770
3,374
4,205
5,169
6,99
7,73
8,67
9,57
10,43
11,35
12,39
13,36
14,21
15,21
16,22
17,25
18,17
19,12
20,12
21,4
22,10
23,9
24,12
25,9
26,5
27,8
28,7
29,7
30,7
31,2
32,10
33,6
34,2
35,3
36,1
37,1
38,3
39,6
40,7
41,2
42,4
43,2
44,2
45,1
46,3
47,1
48,2
50,3
51,2
52,2
53,3
54,3
55,2
56,1
58,5
59,1
62,2
63,3
64,2
65,1
66,2
67,2
69,2
70,2
71,2
72,3
73,1
74,1
75,1
81,1
82,4
86,1
94,1
96,1
99,1
100,1
101,1
102,1
104,1
106,1
107,2
110,1
115,1
116,1
149,1
152,1
161,1
172,1
192,1
193,1
218,1
225,1
