size,frequency
1,1074
2,219
3,96
4,56
5,48
6,39
7,26
8,19
9,20
10,19
11,14
12,10
13,10
14,16
15,5
16,7
17,10
18,6
19,5
20,7
21,9
22,5
23,3
24,4
25,9
26,5
27,3
28,3
29,4
30,6
31,2
32,2
33,1
34,1
35,1
36,3
37,2
38,2
39,2
40,2
41,1
42,1
43,3
46,1
47,2
49,3
50,1
51,1
52,1
53,1
55,1
57,1
58,1
62,1
64,1
65,2
67,2
69,1
73,1
75,1
76,1
78,2
82,1
83,1
85,1
86,1
87,1
89,1
90,3
94,1
95,2
96,1
97,1
98,2
99,1
101,1
113,2
114,1
117,2
120,1
121,1
122,1
130,1
138,1
140,1
145,1
148,1
149,1
151,1
159,1
160,1
165,2
166,1
169,1
170,1
177,1
188,1
191,1
194,1
203,1
213,1
225,1
227,1
232,1
234,1
238,1
254,1
257,1
265,1
280,1
294,1
338,1
346,1
396,1
401,1
452,1
465,1
481,1
513,1
514,1
543,1
550,1
562,1
584,1
705,1
818,1
845,1
991,1
1191,1
1634,1
2062,1
