size,frequency
1,5245
2,864
3,393
4,233
5,189
6,141
7,94
8,111
9,56
10,59
11,41
12,36
13,36
14,30
15,27
16,32
17,27
18,40
19,17
20,18
21,17
22,19
23,15
24,19
25,14
26,9
27,12
28,13
29,11
30,12
31,12
32,11
33,3
34,7
35,7
36,8
37,6
38,8
39,8
40,6
41,7
42,6
43,5
44,4
45,7
46,4
47,4
48,1
49,3
50,4
51,3
52,1
53,3
54,7
55,2
56,6
57,6
58,4
60,4
61,5
62,2
63,3
64,3
65,1
66,3
67,2
68,3
69,1
70,5
71,4
72,1
73,1
74,1
75,2
77,2
78,2
79,2
80,1
81,4
82,1
83,2
84,3
85,1
86,1
87,1
88,1
89,1
91,2
93,4
94,2
95,2
96,1
97,1
98,2
99,3
103,1
104,1
105,1
106,2
109,1
110,3
112,1
113,1
114,2
116,2
118,1
122,1
123,1
124,1
125,2
126,2
128,3
129,2
131,3
133,1
135,1
137,1
143,2
144,1
146,3
151,3
154,1
157,1
158,2
160,2
164,1
165,1
167,1
168,2
169,1
170,1
171,1
172,1
177,1
181,2
188,1
192,1
196,1
197,2
199,2
207,1
218,1
222,1
240,1
259,1
270,1
287,1
297,1
300,1
303,1
306,2
307,2
308,1
309,1
313,1
327,1
341,1
359,1
370,1
397,1
413,1
438,1
445,1
478,1
602,1
658,1
683,1
